age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,loan_default,proof_submitted_Driving,proof_submitted_PAN,proof_submitted_Passport,proof_submitted_VoterID
45,1,843804,1020000,0,0,0,0,0,0,0
43,2,615636,957684,7.5,3,0,0,0,0,0
43,1,574188,889680,2,2,0,0,0,0,0
49,2,770028,924828,0,0,1,0,0,0,0
34,1,664308,819036,0,0,0,0,0,0,0
45,1,338424,564864,0,0,1,0,0,0,0
44,2,788184,970596,6,3,1,1,0,0,0
33,1,627636,804456,2,0,0,0,0,0,0
39,1,672156,765240,0,0,0,0,0,0,0
45,2,405012,558240,2,0,0,0,0,0,0
50,1,657108,750840,4,2,0,0,0,0,0
43,1,700956,794028,7.5,2,1,0,0,0,0
39,1,569820,804384,0,0,0,0,0,0,0
49,1,495816,668592,0,0,0,0,0,0,0
40,2,675108,805608,0,0,0,0,0,0,1
42,1,627636,921708,0,0,1,0,0,0,0
48,2,684180,822108,6,2,0,0,0,0,0
45,2,659508,896400,7.5,5,1,0,0,0,0
27,1,716964,876972,3,3,1,0,0,0,0
23,2,600000,805140,0,0,1,0,0,0,0
41,1,626556,772308,2,2,0,0,0,0,0
41,2,577740,771840,0,0,1,0,0,0,0
43,2,752556,1088100,0,0,0,0,0,0,0
32,2,626556,866256,0,0,1,0,0,0,0
34,1,879804,944388,3,3,0,0,0,0,0
35,2,672156,811356,7,3,1,0,0,0,1
30,2,954156,1197336,0,0,0,0,0,0,0
31,2,693108,842412,0,0,0,0,0,0,0
33,2,627636,1197336,0,0,1,0,0,0,0
25,1,675156,840624,0,0,1,0,0,0,0
42,2,577788,800856,0,0,0,0,0,0,0
44,2,627636,820764,2,2,0,0,0,0,1
47,1,699108,838452,0,0,1,0,0,0,0
37,1,788184,1197336,0,0,0,1,0,0,0
38,1,708156,918000,2,2,0,0,0,0,0
37,1,702156,883476,0,0,0,0,0,0,0
35,2,815004,1197336,2,0,1,0,0,0,1
48,2,724752,863760,7.5,2,1,0,0,0,0
34,2,620184,1027200,0,0,0,0,0,0,0
37,2,597936,825084,5,4,1,0,0,0,0
30,2,338424,1020864,0,0,0,0,0,0,0
36,2,739764,869340,0,0,0,0,0,0,0
39,1,338424,792744,3,0,0,0,0,0,0
27,2,719364,1036008,0,0,0,0,0,0,0
24,2,734556,921936,0,0,0,0,0,0,0
26,1,532188,651480,0,0,0,0,0,0,0
29,1,705108,852672,3,3,0,0,0,0,0
44,2,690708,795396,7.5,5,1,0,1,0,0
45,1,631848,948528,7,3,1,0,0,0,0
27,1,696156,906000,0,0,0,0,0,0,0
47,2,627636,755040,3,3,0,0,0,0,0
31,1,529788,737088,0,0,0,0,0,0,0
39,1,497928,714840,0,0,0,0,0,0,0
40,1,488328,666840,2,2,0,0,0,0,0
28,2,740556,1197336,2,2,0,0,0,0,1
35,2,830028,937128,2,2,1,0,0,0,0
41,2,708156,855600,2,2,0,0,0,0,0
24,2,579396,857088,0,0,0,0,0,0,0
34,2,743364,910092,4,2,0,0,0,0,0
44,2,461268,967200,2,0,0,0,0,0,0
32,2,762564,1197336,0,0,0,0,0,0,1
31,2,634836,1008444,0,0,0,0,0,0,0
26,2,770556,1179300,0,0,1,0,0,0,0
48,1,876276,1093476,3,2,0,0,0,0,0
48,2,666156,815892,0,0,0,0,0,0,1
26,2,976728,1197336,0,0,1,0,0,0,0
25,2,627636,804288,0,0,0,0,0,0,0
26,1,788028,903756,0,0,1,0,0,0,0
25,1,544428,668400,0,0,1,0,0,0,0
35,2,877476,1197336,3,0,0,0,0,0,0
43,2,520728,834504,3,3,0,0,0,0,0
27,1,568188,795924,0,0,1,0,0,0,0
43,1,719364,928080,7.5,5,1,0,0,0,1
30,1,574188,787728,4,3,0,0,0,0,0
25,2,532740,714276,0,0,1,0,0,0,1
31,1,574188,662400,2,2,0,0,0,0,0
35,2,767364,921528,0,0,1,0,0,0,0
35,2,649476,784080,0,0,0,0,0,0,0
41,1,800028,917532,2,2,0,0,0,0,0
36,2,651108,800868,0,0,1,0,0,0,0
27,1,690156,926568,0,0,0,0,0,0,0
31,2,746556,841200,0,0,1,0,0,0,0
40,1,534588,762000,2,2,1,0,0,0,0
40,2,592836,792000,0,0,1,0,0,0,0
46,1,633636,933000,3,2,1,0,0,0,0
28,2,976728,1197336,0,0,1,0,0,0,0
37,1,577164,804000,2,2,0,0,0,0,0
48,1,727764,936000,6,0,1,0,0,0,0
44,1,637236,818400,0,0,1,0,0,0,0
36,1,525528,861600,7.5,3,1,0,0,0,0
41,2,795384,905640,0,0,1,0,0,0,0
36,1,728136,882996,0,0,0,0,0,0,0
30,2,394008,761040,0,0,1,1,0,0,0
43,2,642708,834000,0,0,1,0,0,0,0
49,1,624036,787200,0,0,0,0,0,0,0
49,2,604836,879600,7.5,2,0,0,0,0,0
47,2,742956,1054056,0,0,0,0,0,0,0
47,1,711108,926100,6,3,0,0,0,0,0
44,1,606036,702048,0,0,1,0,0,0,0
27,1,606216,793836,0,0,1,0,0,0,0
36,1,738876,817596,3,0,1,0,0,0,0
38,1,575868,789756,2,2,0,0,0,0,0
47,2,410868,611976,0,0,0,0,0,0,0
38,2,704508,912708,0,0,0,0,0,0,0
27,2,865476,1197336,0,0,1,0,0,0,0
36,2,707364,833580,0,0,1,0,0,0,0
31,1,637236,742044,2,2,0,0,0,0,0
42,2,736164,893100,0,0,1,0,0,0,0
33,1,763356,1159200,0,0,0,0,0,0,0
39,2,371808,592776,0,0,0,0,1,0,0
41,2,976728,1197336,2,2,1,0,1,0,0
30,2,615636,838680,6,4,1,0,1,0,0
28,2,580188,1180800,0,0,1,0,0,0,0
37,1,568188,696420,3,3,0,0,0,0,0
36,1,702564,1002744,3,2,1,0,0,0,1
24,2,509292,807840,0,0,0,0,0,0,0
29,1,484488,822600,3,2,0,0,0,0,0
24,2,976728,1185144,2,2,0,0,0,0,0
39,1,644148,820044,4,3,0,0,0,0,0
48,1,699108,897540,0,0,1,0,0,0,0
49,2,535188,787320,4,3,1,0,0,0,0
38,2,778428,887388,2,2,1,0,0,0,0
30,1,627636,765876,2,0,1,0,0,0,0
45,2,566400,781908,7.5,5,1,0,0,0,0
45,2,592188,760800,2,0,1,0,0,0,0
45,2,654048,856668,2,2,0,0,0,0,0
29,2,674508,933240,0,0,0,0,0,0,0
47,2,696156,850620,0,0,1,0,0,0,0
43,1,713364,916476,0,0,1,0,0,0,0
39,2,639636,918000,0,0,1,0,0,0,0
35,1,594636,730764,0,0,1,0,0,0,0
37,2,562188,814248,4,4,0,0,0,0,0
26,1,484728,734004,2,0,0,0,0,0,0
26,1,944232,1197336,0,0,0,0,0,0,0
35,2,678108,869676,4,0,0,0,0,0,0
38,2,486888,813516,6,3,0,1,0,0,0
28,1,526188,986928,0,0,1,0,0,0,1
28,2,708156,847116,0,0,1,0,0,0,0
33,1,640836,847692,0,0,1,0,0,0,0
23,2,620136,727236,0,0,0,0,0,0,0
40,1,655308,826800,2,0,0,0,0,0,0
40,2,708156,819708,4,3,0,0,0,0,0
31,1,672156,997776,0,0,0,0,0,0,0
32,1,728556,1007328,4,3,0,0,0,0,0
33,1,510768,737760,7.5,3,0,0,0,0,0
33,1,690156,864000,0,0,1,0,0,0,0
32,1,652248,894132,7,0,0,0,0,0,0
37,1,669756,765000,2,2,0,0,0,0,0
35,1,707364,835260,0,0,0,0,0,0,0
29,2,791184,956988,0,0,0,0,0,0,0
47,2,809784,915372,7.5,4,0,0,0,0,0
33,2,713364,987780,3,3,1,0,0,0,0
40,2,579516,783144,5,0,0,0,0,0,0
24,2,976728,1197336,0,0,1,0,0,0,1
48,2,588936,950412,4,2,0,0,1,0,0
40,2,696156,898800,0,0,0,0,0,0,0
40,1,728556,880524,0,0,0,0,0,0,0
31,1,409308,759612,0,0,1,0,0,0,0
47,2,660156,836904,0,0,1,0,0,0,0
26,1,568188,937272,0,0,1,0,0,0,0
46,2,468648,804600,2,0,0,0,0,0,0
27,1,657108,800580,0,0,1,0,0,0,0
42,2,783600,972000,7.5,5,0,0,0,0,0
43,1,661908,839112,7,5,0,0,0,0,0
31,2,651636,826596,2,0,0,0,0,0,0
37,1,849804,960000,0,0,1,0,0,0,0
35,1,530460,706140,0,0,1,0,0,0,0
26,2,657756,759756,7.5,5,0,0,0,0,0
28,1,568188,772992,0,0,0,0,0,0,0
34,1,438468,923400,7.5,5,1,0,0,0,0
25,1,571740,705324,0,0,0,0,0,0,1
30,2,722556,1032000,0,0,0,0,0,0,0
25,2,562188,848124,0,0,0,0,0,0,0
43,1,594000,885996,0,0,0,0,0,0,0
26,1,601836,783720,0,0,0,0,0,0,0
27,2,865476,1197336,0,0,0,0,0,0,0
31,2,718380,912984,0,0,0,0,0,0,0
29,1,648936,777096,0,0,1,0,0,0,0
33,2,892572,1053960,2,2,0,0,0,0,0
47,2,484728,1197336,0,0,1,0,0,0,0
30,1,792828,1125480,0,0,1,0,0,0,0
31,2,976728,1197336,6,4,0,0,0,0,0
23,2,675108,880308,0,0,1,0,0,0,0
43,1,655908,840000,0,0,0,0,0,0,0
29,1,651636,893760,2,2,1,0,0,0,0
27,1,794028,1042908,0,0,0,0,0,0,0
28,1,413268,659952,0,0,0,0,0,0,0
40,2,909012,1197336,0,0,1,0,0,0,1
46,2,844284,973356,0,0,1,0,0,0,0
30,2,663108,906012,0,0,0,0,0,0,0
35,1,633636,839796,0,0,0,0,0,0,0
36,2,575820,675624,3,2,0,0,0,0,0
30,2,639636,1094676,7.5,5,1,0,0,0,0
45,2,500328,764796,5,4,1,0,0,0,0
28,2,830028,1189200,0,0,1,0,0,0,0
27,1,568188,767376,0,0,0,0,0,0,0
29,2,585336,762132,7.5,4,1,0,0,0,0
32,2,873804,1197336,0,0,0,0,0,0,0
42,2,599736,714228,0,0,1,0,0,0,0
27,2,639636,812568,5,3,0,0,0,0,0
32,1,707556,965112,0,0,0,0,0,0,0
36,1,532728,810708,2,0,0,0,0,0,0
30,2,696156,833580,4,3,1,0,0,0,0
30,1,605496,823200,0,0,1,0,0,0,0
44,2,711108,802284,2,0,0,0,0,0,0
41,2,661356,798168,0,0,0,0,0,0,0
35,2,618936,801576,0,0,0,0,0,0,0
37,2,707508,900000,7.5,5,0,0,0,0,0
31,2,682308,832884,7.5,5,0,0,0,0,0
32,2,570816,928104,2,0,1,0,0,0,0
40,1,405312,804000,0,0,0,0,0,0,0
40,2,384228,761592,0,0,0,0,0,0,0
39,1,734964,867168,0,0,0,0,0,0,0
49,1,721644,837276,4,4,1,0,0,0,0
29,1,676308,779904,2,2,0,0,0,0,0
44,2,597636,813252,3,2,0,0,0,0,0
43,2,638436,887160,0,0,0,0,0,0,0
35,1,603336,825492,2,2,1,1,0,0,0
40,2,603636,692976,3,0,0,0,0,0,0
46,2,838284,1016916,0,0,1,0,0,0,0
30,1,450120,650280,0,0,0,0,0,0,0
24,2,657456,798156,0,0,1,0,0,0,0
43,2,695508,800652,4,4,0,0,0,0,0
39,1,770556,1023600,6,4,1,0,0,0,0
46,2,657348,879288,7.5,5,0,0,0,0,0
30,2,594576,846888,0,0,1,0,1,0,0
37,2,703908,963708,0,0,0,0,0,0,0
48,2,976728,1197336,2,0,0,0,0,0,0
30,1,900948,1197336,3,2,0,0,0,0,0
45,2,749364,852000,5,4,0,0,0,0,0
28,1,425268,797520,0,0,0,0,0,0,0
45,2,818028,1051272,7.5,4,1,0,0,0,0
32,1,740964,887112,0,0,1,0,0,0,0
33,2,668556,812820,7,5,1,0,0,0,0
30,1,530340,753600,3,2,1,0,0,0,0
48,2,493608,950148,0,0,1,0,0,0,0
40,2,582588,767760,0,0,0,0,0,0,0
41,1,449268,827208,3,3,0,0,0,0,0
48,2,749364,868908,0,0,0,0,0,0,0
45,1,646956,786084,7.5,2,1,0,0,0,0
45,2,414420,567132,2,2,1,0,0,0,0
37,1,748164,864384,5,3,1,0,0,0,0
31,1,353544,833748,0,0,0,0,1,0,0
28,1,756156,1020732,4,3,0,0,0,0,0
40,2,696156,792000,2,2,0,0,0,0,0
32,2,684156,974676,2,2,0,0,0,0,0
37,1,556188,783840,0,0,0,0,0,0,0
34,1,582936,716244,0,0,1,0,0,0,0
35,2,443268,571128,0,0,1,0,0,0,0
43,2,636936,802776,0,0,1,0,0,0,0
29,2,861804,1038708,0,0,0,0,0,0,0
39,1,496728,866472,3,2,1,0,0,0,0
27,1,468156,729528,6,2,0,0,0,0,0
49,2,579396,766140,2,0,0,0,0,0,0
29,1,802584,967536,0,0,0,0,0,0,0
42,1,730800,875676,4,4,1,0,0,0,0
44,1,594036,785820,0,0,0,0,0,0,0
48,2,867804,1197336,0,0,1,0,0,0,0
24,2,849804,1196652,0,0,1,0,0,0,1
38,2,709764,850404,7.5,3,1,0,0,0,0
30,2,338424,771528,0,0,0,0,0,0,0
43,1,642036,821640,7.5,3,0,0,0,0,0
48,2,338424,808800,0,0,0,0,0,0,0
37,1,813228,926136,2,2,0,0,0,0,0
26,1,605316,824124,0,0,1,0,0,0,0
38,1,562188,758280,3,2,0,0,0,0,0
39,2,592980,793344,7.5,3,1,0,1,0,0
42,2,507864,684840,6,2,0,1,0,0,0
33,2,750564,924000,0,0,0,0,0,0,0
44,1,527628,768036,0,0,0,0,0,0,0
48,2,568188,749688,6,3,0,0,0,0,0
37,2,526728,766428,0,0,0,0,1,0,0
32,2,515928,1197336,0,0,1,0,0,0,0
27,1,615636,1164012,0,0,0,0,0,0,0
45,2,509628,704916,3,2,0,0,0,0,0
38,2,651108,857520,7.5,5,0,0,0,0,0
29,1,743364,853776,0,0,0,0,0,0,0
25,2,568308,836772,3,2,0,0,0,0,0
30,2,956232,1197336,0,0,1,0,0,0,0
25,2,750756,1196904,2,2,0,0,0,0,0
26,2,658308,897084,2,0,1,0,0,0,0
44,1,483180,664524,7.5,3,1,0,0,0,0
38,2,675996,896736,2,0,0,0,0,0,0
46,2,654228,820776,3,2,1,0,0,0,0
33,2,568188,837588,3,3,1,0,0,0,0
48,1,867804,1046400,0,0,1,0,0,0,0
27,1,669756,771660,2,2,0,0,0,0,1
44,1,746556,966864,0,0,0,0,0,0,0
26,1,780060,1197336,2,2,0,0,0,0,0
25,2,598536,819828,0,0,0,0,1,0,0
48,2,700956,876552,5,2,0,0,0,0,0
48,2,691560,841656,0,0,1,0,0,0,0
30,1,688308,788508,0,0,0,0,0,0,0
37,2,746556,864000,7.5,5,0,0,0,0,0
26,2,445668,579000,2,2,0,0,0,0,0
27,2,648156,1197336,0,0,1,0,0,0,1
36,2,976728,1197336,7.5,5,0,1,0,0,0
25,2,719364,889848,4,2,1,0,0,0,0
42,2,640188,912000,3,3,0,0,1,0,0
36,1,794856,1041048,0,0,1,0,0,0,0
32,1,580188,849600,0,0,1,0,0,0,0
26,1,571740,703800,0,0,1,0,0,0,0
37,2,615636,890940,6,2,0,0,0,0,0
30,2,576588,707400,4,4,0,0,0,0,0
47,2,698700,847452,7.5,4,1,0,0,0,0
42,2,393948,723120,7,2,0,0,0,0,0
39,2,548220,823392,0,0,0,0,0,0,0
48,1,673068,829200,5,2,0,0,0,0,0
49,1,678552,827712,6,3,0,0,1,0,0
28,1,401268,564000,0,0,1,0,0,0,0
49,2,556188,858840,0,0,1,0,0,0,1
27,1,696708,839532,2,0,0,0,0,0,0
25,2,837804,1197336,0,0,1,0,0,0,0
49,1,673908,816960,0,0,1,0,0,0,0
26,1,758556,936000,0,0,0,0,0,0,0
26,1,469104,919116,0,0,0,0,0,0,0
25,1,565788,691428,0,0,1,0,0,0,0
45,2,739356,847680,0,0,0,0,0,0,0
34,2,861804,1197336,0,0,0,0,1,0,0
29,1,766584,925344,2,2,1,0,0,0,0
45,1,710556,927048,0,0,0,0,0,0,0
45,2,774984,992400,2,0,0,0,0,0,0
34,1,731472,876000,5,3,1,0,0,0,0
37,1,654108,816420,0,0,1,0,0,0,0
26,2,584136,868200,0,0,1,0,0,0,0
33,2,766584,1012464,3,3,0,0,0,0,0
29,1,457692,837564,5,4,0,0,0,0,0
47,1,846204,924564,5,0,1,0,0,0,0
33,2,767364,1028736,2,0,1,0,0,0,0
47,2,698964,858600,0,0,0,0,0,0,0
36,1,663108,817488,0,0,1,0,0,0,0
33,1,638436,732972,4,3,0,0,0,0,0
32,2,657108,840324,0,0,1,0,0,0,0
35,2,704556,930216,0,0,1,0,0,0,0
26,1,672156,835620,0,0,0,0,0,0,0
38,1,778584,877956,2,2,0,0,0,0,0
26,2,490728,817092,0,0,1,0,0,0,0
27,2,606936,842940,3,3,0,0,0,0,0
31,2,781584,1098192,0,0,1,0,0,0,0
47,2,632796,788448,0,0,1,0,0,0,0
26,1,758556,1044108,0,0,1,0,0,0,0
45,1,716400,927600,4,0,0,0,0,0,0
32,1,443268,620400,0,0,0,0,0,0,0
33,1,609636,858672,5,4,1,0,0,0,0
50,1,653832,845472,0,0,0,0,0,0,0
26,2,841476,1197336,0,0,0,0,0,0,0
36,2,687108,821580,3,2,1,0,0,0,0
39,2,663108,758580,2,0,1,0,1,0,0
35,2,710556,872328,4,4,1,0,0,0,0
47,1,705108,804000,0,0,0,0,0,0,0
32,2,568188,875676,0,0,0,0,0,0,1
32,2,976728,1197336,2,2,0,0,0,0,0
35,2,651108,1197336,0,0,1,0,0,0,1
45,1,700308,799284,7.5,3,1,0,0,0,0
47,1,461268,839184,5,5,0,0,1,0,0
46,2,675108,828648,3,2,0,0,0,0,0
25,1,697956,905976,0,0,1,0,0,0,0
25,1,644436,818784,2,0,1,0,0,0,0
26,2,568188,742908,0,0,1,0,0,0,0
37,2,762624,1197336,3,2,1,0,0,0,0
33,2,731400,975540,0,0,1,0,0,0,0
47,1,654156,774360,0,0,1,0,0,0,0
25,1,740556,954972,3,2,1,0,0,0,0
35,1,612936,826092,2,2,0,0,1,0,0
30,1,824520,900876,7.5,5,0,0,0,0,0
27,1,766356,977892,0,0,1,0,0,0,0
32,2,867804,1197336,0,0,1,0,1,0,0
36,2,528588,834684,0,0,0,0,0,0,1
37,2,521328,737688,0,0,1,0,0,0,0
36,2,658956,794340,5,5,0,0,0,0,0
30,1,976728,1197336,3,2,1,0,0,0,0
49,2,936948,1197336,4,4,0,0,0,0,0
32,2,702708,792708,2,0,0,0,0,0,0
28,1,677508,903840,0,0,1,0,0,0,0
22,2,897012,1197336,0,0,1,0,0,0,0
33,2,632796,792000,7.5,5,1,0,0,0,0
43,2,968232,1197336,7,5,0,0,0,0,0
42,2,900948,1020000,5,3,1,0,0,0,0
45,2,565788,751332,0,0,0,0,0,0,0
47,2,639156,841044,0,0,1,0,1,0,0
29,2,760584,1197336,0,0,0,0,0,0,0
29,1,858276,1176000,7,5,0,0,0,0,0
39,1,913476,1072464,3,2,0,0,1,0,0
40,1,758184,886404,2,0,1,0,0,0,0
32,2,515664,773052,2,2,1,0,0,0,0
29,2,577788,832800,2,2,1,0,0,0,0
35,2,633636,818784,0,0,1,0,0,0,0
39,2,597348,755184,2,2,0,0,0,0,0
31,1,515928,806280,5,2,1,0,0,0,0
30,1,577740,842520,3,3,0,0,0,0,1
42,2,544188,723144,0,0,0,0,0,0,0
30,1,976728,1197336,7,5,0,0,0,0,0
48,2,702708,791988,2,0,0,0,0,0,0
42,2,399408,747024,2,0,0,0,0,0,0
38,2,484728,865500,0,0,0,0,0,0,0
27,2,675108,1197336,0,0,0,0,0,0,0
29,1,537612,711372,0,0,0,0,0,0,0
31,1,589788,706176,0,0,1,0,0,0,0
49,1,664308,759600,0,0,0,0,0,0,0
29,2,648228,832788,0,0,0,0,0,0,0
26,2,748956,1101240,0,0,0,0,0,0,0
28,2,377808,1196700,0,0,1,0,0,0,0
45,1,731364,843024,2,2,1,0,0,0,1
47,1,550668,809640,0,0,0,0,0,0,0
30,2,548940,998340,0,0,1,0,0,0,1
37,1,511464,843768,3,3,0,0,0,0,0
38,2,573588,768000,2,0,0,0,0,0,0
35,2,588024,836436,3,2,1,0,0,0,0
48,1,663108,771960,2,2,0,0,0,0,0
37,2,648936,861000,3,3,0,0,0,0,0
31,2,740556,962040,5,4,0,0,0,0,0
28,1,563388,784428,3,3,1,0,0,0,0
27,2,643668,822948,2,2,0,0,0,0,0
34,2,487128,759780,7.5,5,0,0,0,0,0
31,2,518520,855168,0,0,1,0,0,0,0
39,1,586188,873600,0,0,0,0,0,0,0
25,2,731520,912156,0,0,0,0,0,0,1
29,1,837804,1197336,0,0,1,0,0,0,0
37,2,760188,991440,2,0,1,0,0,0,0
44,2,683508,826536,0,0,1,0,0,0,0
24,1,591240,758604,0,0,0,0,0,0,0
46,1,751020,907200,2,0,0,0,0,0,0
30,1,390000,674148,2,0,0,0,0,0,0
29,2,976728,1197336,0,0,0,0,0,0,0
38,2,506520,771564,3,3,0,0,0,0,0
48,1,921012,1197336,7.5,4,0,0,0,0,0
27,2,592188,792000,0,0,0,0,0,0,0
44,2,651636,792756,0,0,1,0,0,0,0
29,1,649500,786528,2,2,0,0,0,0,0
34,1,657108,923460,0,0,0,0,0,0,0
33,1,841476,1026648,0,0,0,0,0,0,0
48,2,708156,838044,5,4,0,0,0,0,0
35,1,636936,817596,0,0,1,0,0,0,0
37,1,714084,970800,0,0,0,0,0,0,0
37,2,691908,897840,7.5,5,0,0,0,0,0
31,2,719364,916524,2,2,0,0,0,0,0
28,1,597216,818280,0,0,1,0,0,0,1
33,2,663108,805368,7.5,4,0,0,0,0,0
33,2,938628,1197336,0,0,1,0,1,0,0
29,1,976728,1197336,2,2,1,0,0,0,0
49,1,643236,807660,0,0,1,0,0,0,0
25,1,532908,712812,0,0,1,0,0,0,0
29,2,702156,958200,0,0,1,0,0,0,0
31,2,621636,813048,0,0,0,0,0,0,1
34,1,920556,1197336,3,0,1,0,0,0,0
31,2,606084,823248,0,0,0,0,0,0,0
47,2,627636,843348,2,2,0,0,0,0,0
39,2,520728,750756,0,0,0,0,0,0,0
37,1,820584,990000,0,0,1,0,0,0,0
39,2,731364,828756,7.5,2,0,0,0,0,0
47,2,654684,907884,0,0,1,0,0,0,0
32,1,815628,1000536,0,0,0,0,0,0,0
49,2,639636,955284,0,0,0,0,0,0,0
38,1,661188,790956,7.5,4,1,0,0,0,0
49,2,871476,1197336,0,0,1,0,0,0,0
47,1,338748,678048,2,2,0,0,0,0,0
28,2,825804,1197336,6,5,1,0,0,0,0
24,2,413808,942984,2,2,1,0,0,0,1
34,1,852276,959664,7.5,4,0,0,0,0,0
35,2,490776,678612,0,0,0,0,0,0,0
35,2,672156,825600,7,5,1,0,0,0,0
34,2,550188,819696,0,0,0,0,0,0,0
27,1,731364,862620,3,3,0,0,0,0,0
46,1,667908,897000,6,3,0,0,0,0,0
29,2,861804,1197336,0,0,1,1,0,0,0
47,2,592188,777420,4,3,0,0,0,0,0
33,1,735756,896436,0,0,1,1,0,0,0
42,1,547956,710016,2,0,1,0,0,0,0
37,2,629088,754800,0,0,1,0,0,0,0
33,1,743364,844800,4,4,0,0,0,0,0
33,2,630948,909540,4,3,0,0,0,0,0
26,1,600636,758760,0,0,0,0,0,0,0
40,2,722556,996000,2,0,0,0,0,0,0
27,2,600936,904968,3,3,1,0,0,0,0
45,2,655428,825708,0,0,0,0,0,0,0
31,1,529308,673392,2,0,0,0,0,0,0
31,2,663108,996000,7,4,0,0,0,0,0
27,1,822984,1021872,2,0,1,0,0,0,0
39,1,654156,811836,7.5,5,0,0,0,0,0
33,1,431292,742560,3,2,0,0,0,0,0
41,2,615636,748296,0,0,1,0,0,0,0
32,1,692844,857400,0,0,0,0,0,0,0
34,1,641736,737640,0,0,0,0,0,0,0
24,1,675108,834204,0,0,1,1,0,0,0
47,2,568140,734412,0,0,1,0,0,0,0
30,2,658308,850560,2,2,1,0,0,0,0
34,1,508728,693252,5,3,0,0,0,0,0
34,1,645108,818412,0,0,0,0,0,0,0
37,2,719364,1179228,0,0,0,0,0,0,0
45,2,520728,825600,7.5,2,0,0,0,0,0
37,2,704556,897684,6,3,0,0,0,0,1
47,1,614796,768348,7,5,0,0,0,0,0
35,2,647832,855852,5,3,0,0,0,0,0
25,1,699108,1153212,0,0,1,0,0,0,0
26,1,706308,842736,0,0,0,0,0,0,0
48,1,695040,831624,0,0,1,0,0,0,0
39,2,556188,914976,0,0,0,0,0,0,0
26,1,944772,1157388,0,0,1,0,0,0,0
29,1,377808,812688,0,0,0,0,1,0,0
47,2,755364,959532,0,0,0,0,0,0,0
42,2,657156,799200,0,0,0,0,0,0,0
45,2,689676,869160,7.5,2,0,0,0,0,0
33,2,766584,921252,2,2,0,0,0,0,0
27,2,860004,1197336,0,0,0,0,0,0,0
43,2,618432,751524,0,0,0,0,0,0,0
30,1,782028,894432,0,0,0,0,0,0,0
33,2,820584,966000,0,0,0,0,0,0,0
37,2,557472,718356,2,0,1,0,0,0,0
41,1,446868,796440,0,0,0,0,0,0,0
46,1,860976,1197336,0,0,1,0,0,0,0
34,1,660156,1160400,2,0,0,0,0,0,0
34,2,672156,801720,0,0,1,0,0,0,0
28,1,501528,799164,6,3,0,1,0,0,0
42,2,597636,732336,7.5,5,1,0,0,0,1
33,1,684156,837684,4,2,1,0,0,0,0
31,1,645516,831672,5,3,1,0,0,0,0
29,2,861804,1197336,7.5,3,1,0,0,0,1
26,2,600936,751332,0,0,0,0,0,0,0
29,2,648708,750744,0,0,1,0,0,0,0
45,2,801600,905400,7.5,4,0,0,0,0,0
48,1,737364,958812,2,2,0,0,0,0,0
44,2,812028,982860,3,2,1,0,0,0,0
40,1,488520,691392,0,0,0,0,0,0,1
37,2,662556,818796,4,2,1,0,0,0,0
29,1,812184,948000,2,0,1,0,0,0,0
38,2,618936,747612,2,0,1,0,0,0,0
32,2,648156,839220,0,0,1,0,0,0,0
26,2,612036,793428,0,0,0,0,0,0,0
46,2,392328,783000,5,3,0,0,0,0,0
43,1,393252,676476,7.5,0,1,0,0,0,0
45,1,605040,728700,0,0,0,0,0,0,0
46,2,562188,1035300,3,2,1,0,0,0,0
27,1,830028,1197336,0,0,1,0,0,0,0
32,1,545388,760464,0,0,0,0,0,0,0
32,1,789384,1041540,0,0,0,0,0,0,0
45,1,702108,815784,3,2,0,0,0,0,0
50,1,521652,716172,2,0,0,0,0,0,0
30,1,639636,781776,0,0,0,0,0,0,0
32,2,707364,864336,0,0,1,0,1,0,0
27,1,800472,1152108,0,0,1,0,0,0,0
34,2,588036,786000,2,0,0,0,0,0,0
25,1,532188,797940,5,4,1,0,0,0,0
25,1,872604,1197336,2,0,1,0,0,0,1
47,2,551388,787512,0,0,0,0,0,0,0
25,1,782028,1165212,2,2,1,0,0,0,0
39,2,639036,735660,7.5,2,0,0,0,0,0
26,1,586188,804552,2,0,0,0,0,0,0
26,2,359532,978984,0,0,0,0,0,0,0
36,1,835404,1132920,0,0,0,0,0,0,0
37,2,835164,1069044,2,2,1,0,0,0,0
28,2,520728,821520,0,0,1,0,0,0,0
39,1,711108,860052,0,0,1,0,0,0,0
47,1,690708,856704,4,4,0,0,0,0,0
46,2,976728,1197336,2,2,1,0,0,0,0
32,2,475128,831096,0,0,0,0,0,0,0
43,2,867804,1197336,0,0,1,0,0,0,0
37,2,553740,859320,0,0,1,0,0,0,0
49,2,822372,998316,0,0,1,0,0,0,0
49,2,454368,795576,0,0,0,0,0,0,1
32,2,556188,938880,0,0,0,0,0,0,1
48,1,576588,793992,0,0,0,0,0,0,0
24,2,927012,1197336,0,0,1,0,0,0,1
44,2,690156,978528,7,3,0,0,0,0,0
26,1,671508,839832,2,0,1,0,0,0,0
48,2,645636,779844,7.5,5,0,0,0,0,1
41,2,338424,558240,0,0,0,0,0,0,0
47,2,719364,928800,4,2,1,0,0,0,0
49,2,786024,935352,0,0,0,0,0,0,0
45,2,649572,813492,2,0,0,0,0,0,0
33,2,735756,879408,0,0,1,0,0,0,0
34,2,588936,783000,0,0,0,0,0,0,0
